Name,binding
ADI-48908,others
ADI-48910,others
ADI-48913,others
ADI-48916,others
ADI-48950,others
ADI-48951,others
ADI-48955,others
ADI-48968,others
ADI-48969,others
ADI-49030,others
ADI-49032,others
ADI-49033,others
ADI-49037,others
ADI-49039,others
ADI-49041,others
ADI-49044,others
ADI-49133,others
ADI-49137,others
ADI-49138,others
ADI-49139,others
ADI-49140,others
ADI-49141,others
ADI-49145,others
ADI-49147,others
ADI-49154,others
ADI-49161,others
ADI-49162,others
ADI-49168,others
ADI-49183,others
ADI-49186,others
ADI-49188,others
ADI-49189,others
ADI-49194,others
ADI-49205,others
ADI-49561,others
ADI-49590,others
ADI-50026,others
ADI-50197,others
ADI-50200,others
ADI-50201,others
ADI-50203,others
ADI-50205,others
ADI-50211,others
ADI-50218,others
ADI-50219,others
ADI-50220,others
ADI-50531,others
ADI-50533,others
ADI-50534,others
ADI-50535,others
ADI-50536,others
ADI-50537,others
ADI-50538,others
ADI-50539,others
M1214_N1_IgG1,others
M1214_N2_IgG1,others
M1214_N3_IgG1,others
M4008_N1_IgG2,others
M4008_N2_IgG3,others
COV2-2006,others
COV2-2007,others
COV2-2009,others
COV2-2011,others
COV2-2013,others
COV2-2015,others
COV2-2016,others
COV2-2017,others
COV2-2021,others
COV2-2022,others
COV2-2026,others
COV2-2027,others
COV2-2028,others
COV2-2029,others
COV2-2031,others
COV2-2032,others
COV2-2033,others
COV2-2034,others
COV2-2035,others
COV2-2037,others
COV2-2039,others
COV2-2041,others
COV2-2046,others
COV2-2050,others
COV2-2051,others
COV2-2054,others
COV2-2055,others
COV2-2064,others
COV2-2068,others
COV2-2070,others
COV2-2072,others
COV2-2078,others
COV2-2080,others
COV2-2081,others
COV2-2082,others
COV2-2083,others
COV2-2094,others
COV2-2096,others
COV2-2097,others
COV2-2098,others
COV2-2103,others
COV2-2108,others
COV2-2110,others
COV2-2111,others
COV2-2113,others
COV2-2114,others
COV2-2128,others
COV2-2130,others
COV2-2137,others
COV2-2142,others
COV2-2143,others
COV2-2146,others
COV2-2147,others
COV2-2150,others
COV2-2151,others
COV2-2158,others
COV2-2166,others
COV2-2169,others
COV2-2171,others
COV2-2173,others
COV2-2177,others
COV2-2178,others
COV2-2183,others
COV2-2187,others
COV2-2189,others
COV2-2190,others
COV2-2195,others
COV2-2197,others
COV2-2199,others
COV2-2203,others
COV2-2207,others
COV2-2210,others
COV2-2212,others
COV2-2215,others
COV2-2218,others
COV2-2222,others
COV2-2224,others
COV2-2226,others
COV2-2227,others
COV2-2228,others
COV2-2235,others
COV2-2238,others
COV2-2239,others
COV2-2240,others
COV2-2243,others
COV2-2245,others
COV2-2248,others
COV2-2251,others
COV2-2253,others
COV2-2256,others
COV2-2257,others
COV2-2258,others
COV2-2260,others
COV2-2262,others
COV2-2266,others
COV2-2268,others
COV2-2270,others
COV2-2273,others
COV2-2274,others
COV2-2277,others
COV2-2281,others
COV2-2287,others
COV2-2290,others
COV2-2293,others
COV2-2296,others
COV2-2299,others
COV2-2300,others
COV2-2304,others
COV2-2305,others
COV2-2307,others
COV2-2308,others
COV2-2310,others
COV2-2313,others
COV2-2322,others
COV2-2329,others
COV2-2333,others
COV2-2335,others
COV2-2337,others
COV2-2340,others
COV2-2342,others
COV2-2343,others
COV2-2351,others
COV2-2352,others
COV2-2353,others
COV2-2354,others
COV2-2357,others
COV2-2368,others
COV2-2369,others
COV2-2371,others
COV2-2373,others
COV2-2378,others
COV2-2381,others
COV2-2382,others
COV2-2383,others
COV2-2384,others
COV2-2386,others
COV2-2387,others
COV2-2388,others
COV2-2399,others
COV2-2400,others
COV2-2403,others
COV2-2405,others
COV2-2406,others
COV2-2408,others
COV2-2413,others
COV2-2416,others
COV2-2417,others
COV2-2418,others
COV2-2420,others
COV2-2422,others
COV2-2427,others
COV2-2428,others
COV2-2430,others
COV2-2434,others
COV2-2438,others
COV2-2444,others
COV2-2449,others
COV2-2450,others
COV2-2451,others
COV2-2453,others
COV2-2454,others
COV2-2458,others
COV2-2459,others
COV2-2462,others
COV2-2464,others
COV2-2465,others
COV2-2473,others
COV2-2474,others
COV2-2478,others
COV2-2479,others
COV2-2481,others
COV2-2488,others
COV2-2489,others
COV2-2490,others
COV2-2495,others
COV2-2496,others
COV2-2499,others
COV2-2509,others
COV2-2510,others
COV2-2515,others
COV2-2516,others
COV2-2518,others
COV2-2520,others
COV2-2521,others
COV2-2525,others
COV2-2527,others
COV2-2529,others
COV2-2531,others
COV2-2532,others
COV2-2533,others
COV2-2536,others
COV2-2539,others
COV2-2545,others
COV2-2546,others
COV2-2549,others
COV2-2551,others
COV2-2552,others
COV2-2553,others
COV2-2554,others
COV2-2563,others
COV2-2564,others
COV2-2565,others
COV2-2570,others
COV2-2571,others
COV2-2574,others
COV2-2582,others
COV2-2583,others
COV2-2584,others
COV2-2585,others
COV2-2586,others
COV2-2587,others
COV2-2589,others
COV2-2590,others
COV2-2610,others
COV2-2611,others
COV2-2614,others
COV2-2616,others
COV2-2617,others
COV2-2618,others
COV2-2619,others
COV2-2621,others
COV2-2622,others
COV2-2624,others
COV2-2628,others
COV2-2631,others
COV2-2632,others
COV2-2639,others
COV2-2641,others
COV2-2643,others
COV2-2656,others
COV2-2660,others
COV2-2675,others
COV2-2676,others
COV2-2677,others
COV2-2681,others
COV2-2684,others
COV2-2685,others
COV2-2693,others
COV2-2694,others
COV2-2697,others
COV2-2700,others
COV2-2703,others
COV2-2705,others
COV2-2710,others
COV2-2713,others
COV2-2717,others
COV2-2718,others
COV2-2722,others
COV2-2726,others
COV2-2730,others
COV2-2733,others
COV2-2736,others
COV2-2740,others
COV2-2751,others
COV2-2753,others
COV2-2756,others
COV2-2758,others
COV2-2759,others
COV2-2760,others
COV2-2762,others
COV2-2767,others
COV2-2768,others
COV2-2774,others
COV2-2776,others
COV2-2780,others
COV2-2783,others
COV2-2784,others
COV2-2789,others
COV2-2794,others
COV2-2796,others
COV2-2797,others
COV2-2801,others
COV2-2807,others
COV2-2808,others
COV2-2809,others
COV2-2811,others
COV2-2812,others
COV2-2813,others
COV2-2814,others
COV2-2817,others
COV2-2818,others
COV2-2819,others
COV2-2821,others
COV2-2822,others
COV2-2826,others
COV2-2828,others
COV2-2830,others
COV2-2832,others
COV2-2834,others
COV2-2835,others
COV2-2838,others
COV2-2841,others
COV2-2842,others
COV2-2844,others
COV2-2848,others
COV2-2863,others
COV2-2872,others
COV2-2873,others
COV2-2891,others
COV2-2894,others
COV2-2901,others
COV2-2904,others
COV2-2906,others
COV2-2911,others
COV2-2919,others
COV2-2934,others
COV2-2939,others
COV2-2941,others
COV2-2942,others
COV2-2944,others
COV2-2945,others
COV2-2947,others
COV2-2953,others
COV2-2955,others
COV2-3057,others
COV2-3058,others
CC12.1,others
CC12.10,others
CC12.11,others
CC12.12,others
CC12.13,others
CC12.14,others
CC12.15,others
CC12.16,others
CC12.17,others
CC12.18,others
CC12.19,others
CC12.2,others
CC12.20,others
CC12.21,others
CC12.22,others
CC12.23,others
CC12.24,others
CC12.25,others
CC12.26,others
CC12.27,others
CC12.28,others
CC12.3,others
CC12.4,others
CC12.5,others
CC12.6,others
CC12.7,others
CC12.8,others
CC12.9,others
CC6.29,others
CC6.30,others
CC6.31,others
CC6.32,others
CC6.33,others
1-20,others
1-57,others
1-68,others
1-87,others
2-15,others
2-17,others
2-30,others
2-36,others
2-38,others
2-4,others
2-43,others
2-51,others
2-7,others
4-18,others
4-19,others
4-20,others
4-8,others
5-24,others
5-7,others
321.11.GC.18.1A01,others
321.11.GC.18.1A09,others
321.11.GC.18.1C11,others
321.11.GC.35.1B11,others
321.11.GC.35.1C05,others
321.11.GC.6.1A01,others
321.11.GC.6.1A11,others
321.11.GC.6.1B11,others
321.11.GC.6.1C08,others
321.11.GC.6.1C12,others
321.11.GC.6.1D02,others
321.11.GC.6.1D06,others
321.11.GC.6.1D08,others
321.11.GC.6.1D11,others
321.11.GC.6.1E03,others
321.11.GC.6.1F06,others
321.11.GC.6.1F09,others
321.11.GC.6.1F12,others
321.11.GC.6.1H01,others
321.11.GC.6.1H06,others
321.11.GC.6.2A01,others
321.11.GC.6.2A02,others
321.11.GC.6.2A07,others
321.11.GC.6.2A08,others
321.11.GC.6.2C03,others
321.11.GC.6.2D03,others
321.11.GC.6.2F02,others
321.11.GC.6.2H07,others
321.11.GC.6.2H10,others
321.11.GC.6.3A05,others
321.11.GC.6.3A07,others
321.11.GC.6.3D12,others
321.11.GC.6.3E10,others
321.11.GC.6.3E12,others
321.11.GC.6.3F03,others
321.11.PB.6.1B03,others
321.11.PB.6.1B10,others
321.11.PB.6.1B11,others
321.11.PB.6.1C04,others
321.11.PB.6.1D08,others
321.11.PB.6.1E01,others
321.11.PB.6.1E05,others
321.11.PB.6.1H03,others
321.11.PB.6.2B04,others
321.11.PB.6.2D05,others
321.11.PB.6.2E12,others
321.11.PB.6.2G01,others
321.11.PB.6.3C08,others
321.11.PB.6.3E08,others
321.11.PB.6.3E12,others
321.11.PB.6.3F02,others
321.11.PB.6.3H10,others
321.11.PB.6.4A05,others
321.11.PB.6.4B08,others
321.11.PB.6.4C07,others
321.11.PB.6.4D04,others
321.11.PB.6.4D07,others
321.11.PB.6.4D09,others
321.11.PB.6.4E08,others
321.11.PB.6.4E10,others
321.11.PB.6.4H03,others
321.11.PB.6.4H07,others
321.4.GC.12.1A08,others
321.4.GC.12.1D05,others
321.4.GC.12.1E02,others
321.4.GC.12.1H01,others
321.4.GC.12.1H05,others
321.4.GC.12.1H08,others
321.4.GC.12.2A03,others
321.4.GC.12.2A09,others
321.4.GC.12.2D06,others
321.4.GC.12.2E02,others
321.4.GC.12.2E04,others
321.4.GC.12.2G11,others
321.4.GC.12.3B04,others
321.4.GC.12.3C04,others
321.4.GC.12.3E04,others
321.4.GC.12.3E08,others
321.4.GC.12.3E10,others
321.4.GC.12.3F12,others
321.4.GC.5.1A03,others
321.4.GC.5.1B05,others
321.4.GC.5.1B08,others
321.4.GC.5.1D03,others
321.4.GC.5.1E02,others
321.4.GC.5.1E11,others
321.4.GC.5.1F01,others
321.4.GC.5.1F02,others
321.4.GC.5.1G04,others
321.4.GC.5.2A02,others
321.4.GC.5.2A12,others
321.4.GC.5.2B05,others
321.4.GC.5.2B06,others
321.4.GC.5.2C11,others
321.4.GC.5.2D04,others
321.4.GC.5.2D08,others
321.4.GC.5.2D11,others
321.4.GC.5.2E03,others
321.4.GC.5.2H01,others
321.4.GC.5.2H08,others
321.4.GC.60.1B07,others
321.4.GC.60.1D10,others
321.4.GC.60.1H04,others
321.4.PB.5.1B12,others
321.4.PB.5.1G04,others
321.4.PB.5.1H01,others
321.4.PB.5.1H07,others
321.5.GC.12.1A04,others
321.5.GC.12.1A05,others
321.5.GC.12.1A06,others
321.5.GC.12.1A10,others
321.5.GC.12.1A11,others
321.5.GC.12.1A12,others
321.5.GC.12.1B01,others
321.5.GC.12.1B06,others
321.5.GC.12.1C02,others
321.5.GC.12.2A03,others
321.5.GC.12.2A04,others
321.5.GC.12.2A07,others
321.5.GC.12.2A11,others
321.5.GC.12.2C09,others
321.5.GC.12.2D10,others
321.5.GC.12.3A01,others
321.5.GC.12.3A02,others
321.5.GC.12.3A07,others
321.5.GC.12.3B02,others
321.5.GC.12.3C04,others
321.5.GC.12.3C10,others
321.5.GC.12.3D01,others
321.5.GC.12.4B07,others
321.5.GC.12.4B08,others
321.5.GC.12.4B10,others
321.5.GC.12.4C05,others
321.5.GC.12.4C09,others
321.5.GC.12.4D11,others
321.5.GC.12.5A08,others
321.5.GC.12.5B03,others
321.5.GC.12.5B05,others
321.5.GC.12.5B12,others
321.5.GC.12.5D08,others
321.5.GC.12.5E07,others
321.5.GC.12.5H02,others
321.5.GC.28.1B05,others
321.5.GC.28.1B08,others
321.5.GC.28.1B11,others
321.5.GC.28.1C04,others
321.5.GC.28.1C09,others
321.5.GC.28.1C11,others
321.5.GC.28.1C12,others
321.5.GC.28.1D02,others
321.5.GC.28.1D07,others
321.5.GC.28.2A05,others
321.5.GC.28.2B03,others
321.5.GC.28.2B11,others
321.5.GC.28.2C09,others
321.5.GC.28.2D05,others
321.5.GC.28.2D08,others
321.5.GC.60.1A06,others
321.5.GC.60.1A12,others
321.5.GC.60.1B08,others
321.5.GC.60.1B11,others
321.5.GC.60.1C10,others
321.5.GC.60.1D07,others
321.5.GC.60.1D11,others
321.5.GC.60.1D12,others
321.5.GC.60.1E12,others
321.5.GC.60.1F03,others
321.5.GC.60.1F10,others
321.5.GC.60.1F11,others
321.5.GC.60.1G03,others
321.5.GC.60.1G12,others
321.5.GC.60.1H07,others
321.5.GC.60.2A07,others
321.5.GC.60.2C06,others
321.5.PB.5.2A06,others
321.5.PB.5.2A11,others
321.5.PB.5.2B08,others
321.5.PB.5.2B09,others
321.5.PB.5.2C04,others
321.5.PB.5.2D10,others
321.5.PB.5.2E12,others
321.5.PB.5.2F04,others
321.5.PB.5.2F05,others
321.5.PB.5.2G06,others
321.5.PB.5.2H02,others
321.5.PB.5.3A01,others
321.5.PB.5.3A04,others
321.5.PB.5.3A07,others
321.5.PB.5.3A11,others
321.5.PB.5.3B07,others
321.5.PB.5.3B09,others
321.5.PB.5.3C01,others
321.5.PB.5.3C03,others
321.5.PB.5.3C05,others
321.5.PB.5.3C10,others
321.5.PB.5.3D08,others
321.5.PB.5.3D09,others
321.5.PB.5.3D10,others
321.5.PB.5.3D11,others
321.5.PB.5.3D12,others
321.5.PB.5.3E01,others
321.5.PB.5.3E03,others
321.5.PB.5.3E06,others
321.5.PB.5.3E12,others
321.5.PB.5.3F04,others
321.5.PB.5.3F12,others
321.5.PB.5.3G09,others
321.5.PB.5.3G10,others
321.5.PB.5.3G11,others
321.5.PB.5.3H04,others
321.5.PB.5.3H05,others
321.5.PB.5.3H10,others
321.5.PB.5.4A03,others
321.5.PB.5.4B01,others
321.5.PB.5.4C01,others
321.5.PB.5.4C02,others
321.5.PB.5.4C08,others
321.5.PB.5.4D01,others
321.5.PB.5.4D03,others
321.5.PB.5.4D08,others
321.5.PB.5.4H04,others
321.5.PB.5.5A04,others
321.5.PB.5.5A11,others
321.5.PB.5.5A12,others
321.5.PB.5.5B02,others
321.5.PB.5.5B03,others
321.5.PB.5.5B04,others
321.5.PB.5.5B06,others
321.5.PB.5.5B09,others
321.5.PB.5.5B11,others
321.5.PB.5.5C04,others
321.5.PB.5.5C05,others
321.5.PB.5.5D09,others
321.5.PB.5.5E02,others
321.5.PB.5.5E03,others
321.5.PB.5.5E04,others
321.5.PB.5.5E05,others
321.5.PB.5.5F03,others
321.5.PB.5.5F06,others
321.5.PB.5.5G04,others
321.5.PB.5.5G11,others
321.5.PB.5.6A05,others
321.5.PB.5.6A07,others
321.5.PB.5.6A09,others
321.5.PB.5.6B01,others
321.5.PB.5.6B02,others
321.5.PB.5.6B07,others
321.5.PB.5.6B08,others
321.5.PB.5.6B12,others
321.5.PB.5.6C07,others
321.5.PB.5.6C09,others
321.5.PB.5.6C11,others
321.5.PB.5.6D08,others
321.5.PB.5.6E01,others
321.5.PB.5.6E04,others
321.5.PB.5.6E08,others
321.5.PB.5.6E09,others
321.5.PB.5.6F03,others
321.5.PB.5.6F04,others
321.5.PB.5.6F05,others
321.5.PB.5.6F07,others
321.5.PB.5.6F09,others
321.5.PB.5.6F11,others
321.5.PB.5.6G04,others
321.5.PB.5.6G06,others
321.5.PB.5.6H06,others
321.5.PB.5.7A01,others
321.5.PB.5.7A05,others
321.5.PB.5.7A06,others
321.5.PB.5.7A07,others
321.5.PB.5.7A11,others
321.5.PB.5.7B01,others
321.5.PB.5.7B04,others
321.5.PB.5.7B07,others
321.5.PB.5.7B08,others
321.5.PB.5.7B11,others
321.5.PB.5.7B12,others
321.5.PB.5.7C01,others
321.5.PB.5.7C11,others
321.5.PB.5.7D08,others
321.5.PB.5.7D11,others
321.5.PB.5.7E01,others
321.5.PB.5.7E02,others
321.5.PB.5.7F06,others
321.5.PB.5.7F10,others
321.5.PB.5.7G04,others
321.5.PB.5.7G07,others
321.5.PB.5.7H02,others
321.5.PB.5.7H04,others
321.5.PB.5.8A05,others
321.5.PB.5.8A09,others
321.5.PB.5.8A11,others
321.5.PB.5.8B10,others
321.5.PB.5.8D04,others
321.5.PB.5.8F05,others
321.5.PB.5.8F06,others
321.5.PB.5.8F11,others
321.5.PB.5.8G08,others
FISW-b.01,others
FISW-d.01,others
FISW-e.01,others
FISW-e.02,others
FISW-e.03,others
FISW-e.04,others
FISW-f.01,others
FISW-g.01,others
FISW-i.01,others
FISW-j.01,others
FISW-k.01,others
FISW-l.01,others
FISW-l.02,others
FISW-m.01,others
FISW-n.01,others
FISW-n.02,others
FISW-o.02,others
FX-a.01,others
LPAF-a.02,others
LPAF-a.03,others
LPAF-a.05,others
LPAF-a.06,others
32946741_L13,others
32946741_L17,others
32946741_L22,others
32946741_L24,others
32946741_L3,others
32946741_L39,others
32946741_L4,others
32946741_L5,others
32946741_L7,others
32946741_L8,others
32946741_L9,others
L11,others
L12,others
L14,others
L15,others
L2,others
L20,others
L25,others
L26,others
L27,others
L28,others
L34,others
L35,others
L37,others
L38,others
L44,others
L47,others
L48,others
1A03,others
1B09,others
1C01,others
1C06,others
1D01,others
1D05,others
1F09,others
1G05,others
1H07,others
2A10,others
2B04,others
2B07,others
2D10,others
2E01,others
2F10,others
2G11,others
2H09,others
2H10,others
3A12,others
3B05,others
3C01,others
CC40.5,others
CC40.8,others
CC9.3,others
HENV-1,others
HENV-10,others
HENV-18,others
HENV-2,others
HENV-21,others
HENV-26,others
HENV-32,others
HENV-43,others
HENV-9,others
A1_1_CI-1_FU_P8S3_1,others
A1_1_CI-3_LA_P12S3_2,others
A1_1_CI-5_FU_P6S3_6,others
A1_1_SR-2_LA_P1S1,others
A1_1_SR-4_LA_P2S23,others
A1_1_SR-9_LA_P7S4_7,others
A10_10_CI-1_FU_P8S3_1,others
A10_10_CI-5_FU_P6S3_6,others
A10_10_CI-7_LA_P9S3_9,others
A10_10_CI-9_LA_P13S3_3,others
A10_10_SR-10_LA_P14S4_14,others
A10_10_SR-2_LA_P1S1,others
A10_10_SR-6_LA_P3S2,others
A11_11_CI-1_FU_P8S3_1,others
A11_11_CI-5_FU_P6S3_6,others
A11_11_CI-7_FU_P11S4_1,others
A11_11_CI-7_LA_P9S3_9,others
A11_11_CI-9_FU_P4S2,others
A11_11_SR-10_LA_P14S4_14,others
A11_11_SR-4_LA_P2S23,others
A11_11_SR-6_LA_P3S2,others
A11_11_SR-9_LA_P7S4_7,others
A12_12_CI-1_FU_P8S3_1,others
A12_12_CI-7_FU_P11S4_1,others
A12_12_CI-7_LA_P9S3_9,others
A12_12_CI-9_FU_P4S2,others
A12_12_SR-10_LA_P14S4_14,others
A12_12_SR-4_LA_P2S23,others
A12_12_SR-6_LA_P3S2,others
A2_2_CI-1_FU_P8S3_1,others
A2_2_CI-5_FU_P6S3_6,others
A2_2_CI-6_LA_P10S3_10,others
A2_2_CI-9_FU_P4S2,others
A2_2_CI-9_LA_P13S3_3,others
A2_2_SR-4_LA_P2S23,others
A2_2_SR-6_LA_P3S2,others
A2_2_SR-9_LA_P7S4_7,others
A3_3_CI-1_FU_P8S3_1,others
A3_3_CI-3_LA_P12S3_2,others
A3_3_CI-6_LA_P10S3_10,others
A3_3_CI-7_FU_P11S4_1,others
A3_3_CI-9_FU_P4S2,others
A3_3_CI-9_LA_P13S3_3,others
A3_3_SR-10_LA_P14S4_14,others
A3_3_SR-6_LA_P3S2,others
A4_4_CI-3_LA_P12S3_2,others
A4_4_CI-5_FU_P6S3_6,others
A4_4_CI-6_LA_P10S3_10,others
A4_4_CI-7_LA_P9S3_9,others
A4_4_CI-9_FU_P4S2,others
A4_4_CI-9_LA_P13S3_3,others
A4_4_SR-10_LA_P14S4_14,others
A4_4_SR-2_LA_P1S1,others
A4_4_SR-4_LA_P2S23,others
A5_5_CI-1_FU_P8S3_1,others
A5_5_CI-3_LA_P12S3_2,others
A5_5_CI-5_FU_P6S3_6,others
A5_5_CI-7_FU_P11S4_1,others
A5_5_CI-7_LA_P9S3_9,others
A5_5_CI-9_FU_P4S2,others
A5_5_CI-9_LA_P13S3_3,others
A5_5_SR-10_LA_P14S4_14,others
A5_5_SR-2_LA_P1S1,others
A5_5_SR-4_LA_P2S23,others
A5_5_SR-6_LA_P3S2,others
A5_5_SR-9_LA_P7S4_7,others
A6_6_CI-1_FU_P8S3_1,others
A6_6_CI-5_FU_P6S3_6,others
A6_6_CI-7_FU_P11S4_1,others
A6_6_CI-7_LA_P9S3_9,others
A6_6_CI-9_FU_P4S2,others
A6_6_SR-2_LA_P1S1,others
A6_6_SR-6_LA_P3S2,others
A7_7_CI-1_FU_P8S3_1,others
A7_7_CI-3_LA_P12S3_2,others
A7_7_CI-5_FU_P6S3_6,others
A7_7_CI-7_LA_P9S3_9,others
A7_7_SR-10_LA_P14S4_14,others
A7_7_SR-2_LA_P1S1,others
A7_7_SR-4_LA_P2S23,others
A7_7_SR-6_LA_P3S2,others
A7_7_SR-9_LA_P7S4_7,others
A8_8_CI-1_FU_P8S3_1,others
A8_8_CI-5_FU_P6S3_6,others
A8_8_CI-7_LA_P9S3_9,others
A8_8_CI-9_LA_P13S3_3,others
A8_8_SR-10_LA_P14S4_14,others
A8_8_SR-2_LA_P1S1,others
A8_8_SR-4_LA_P2S23,others
A8_8_SR-6_LA_P3S2,others
A8_8_SR-9_LA_P7S4_7,others
A9_9_CI-1_FU_P8S3_1,others
A9_9_CI-5_FU_P6S3_6,others
A9_9_CI-7_LA_P9S3_9,others
A9_9_CI-9_FU_P4S2,others
A9_9_CI-9_LA_P13S3_3,others
A9_9_SR-2_LA_P1S1,others
A9_9_SR-4_LA_P2S23,others
A9_9_SR-6_LA_P3S2,others
B1_1_CI-1_LA_P12S3_2,others
B1_13_CI-1_FU_P8S3_1,others
B1_13_CI-5_FU_P6S3_6,others
B1_13_CI-7_FU_P11S4_1,others
B1_13_SR-4_LA_P2S23,others
B1_13_SR-9_LA_P7S4_7,others
B10_10_CI-1_LA_P12S3_2,others
B10_22_CI-1_FU_P8S3_1,others
B10_22_CI-7_FU_P11S4_1,others
B10_22_CI-7_LA_P9S3_9,others
B10_22_SR-6_LA_P3S2,others
B10_22_SR-9_LA_P7S4_7,others
B11_11_CI-1_LA_P12S3_2,others
B11_23_CI-1_FU_P8S3_1,others
B11_23_CI-7_FU_P11S4_1,others
B11_23_SR-4_LA_P2S23,others
B11_23_SR-9_LA_P7S4_7,others
B12_12_CI-1_LA_P12S3_2,others
B12_24_CI-1_FU_P8S3_1,others
B12_24_CI-7_FU_P11S4_1,others
B12_24_CI-7_LA_P9S3_9,others
B12_24_CI-9_FU_P4S2,others
B12_24_SR-10_LA_P14S4_14,others
B12_24_SR-6_LA_P3S2,others
B12_24_SR-9_LA_P7S4_7,others
B2_14_CI-5_FU_P6S3_6,others
B2_14_CI-7_FU_P11S4_1,others
B2_14_CI-9_FU_P4S2,others
B2_14_SR-9_LA_P7S4_7,others
B2_2_CI-1_LA_P12S3_2,others
B3_15_CI-1_FU_P8S3_1,others
B3_15_CI-5_FU_P6S3_6,others
B3_15_CI-7_FU_P11S4_1,others
B3_15_CI-7_LA_P9S3_9,others
B3_15_CI-9_FU_P4S2,others
B3_15_SR-4_LA_P2S23,others
B3_15_SR-6_LA_P3S2,others
B3_15_SR-9_LA_P7S4_7,others
B3_3_CI-1_LA_P12S3_2,others
B4_16_CI-1_FU_P8S3_1,others
B4_16_CI-5_FU_P6S3_6,others
B4_16_CI-7_FU_P11S4_1,others
B4_16_CI-7_LA_P9S3_9,others
B4_16_CI-9_FU_P4S2,others
B4_16_SR-10_LA_P14S4_14,others
B4_16_SR-4_LA_P2S23,others
B4_16_SR-6_LA_P3S2,others
B4_16_SR-9_LA_P7S4_7,others
B4_4_CI-1_LA_P12S3_2,others
B5_17_CI-5_FU_P6S3_6,others
B5_17_CI-7_LA_P9S3_9,others
B5_17_SR-4_LA_P2S23,others
B5_17_SR-6_LA_P3S2,others
B5_17_SR-9_LA_P7S4_7,others
B5_5_CI-1_LA_P12S3_2,others
B6_18_CI-1_FU_P8S3_1,others
B6_18_CI-5_FU_P6S3_6,others
B6_18_CI-7_FU_P11S4_1,others
B6_18_CI-7_LA_P9S3_9,others
B6_18_CI-9_FU_P4S2,others
B6_18_SR-6_LA_P3S2,others
B6_18_SR-9_LA_P7S4_7,others
B6_6_CI-1_LA_P12S3_2,others
B7_16_SR-2_LA_P1S1,others
B7_19_CI-1_FU_P8S3_1,others
B7_19_CI-5_FU_P6S3_6,others
B7_19_CI-7_FU_P11S4_1,others
B7_19_CI-9_FU_P4S2,others
B7_19_SR-10_LA_P14S4_14,others
B7_19_SR-4_LA_P2S23,others
B7_19_SR-6_LA_P3S2,others
B7_7_CI-1_LA_P12S3_2,others
B8_17_SR-2_LA_P1S1,others
B8_20_CI-1_FU_P8S3_1,others
B8_20_CI-5_FU_P6S3_6,others
B8_20_CI-7_LA_P9S3_9,others
B8_20_CI-9_FU_P4S2,others
B8_20_SR-10_LA_P14S4_14,others
B8_20_SR-4_LA_P2S23,others
B8_20_SR-6_LA_P3S2,others
B8_20_SR-9_LA_P7S4_7,others
B8_8_CI-1_LA_P12S3_2,others
B9_21_CI-1_FU_P8S3_1,others
B9_21_CI-5_FU_P6S3_6,others
B9_21_CI-7_FU_P11S4_1,others
B9_21_CI-7_LA_P9S3_9,others
B9_21_CI-9_FU_P4S2,others
B9_21_SR-10_LA_P14S4_14,others
B9_21_SR-4_LA_P2S23,others
B9_9_CI-1_LA_P12S3_2,others
C1_25_CI-1_FU_P8S3_1,others
C1_25_CI-7_FU_P11S4_1,others
C1_25_CI-7_LA_P9S3_9,others
C1_25_SR-6_LA_P2S23,others
C1_25_SR-7_LA_P14S4_14,others
C1_25_SR-9_LA_P7S4_7,others
C10_22_CI-1_LA_P12S3_2,others
C10_34_CI-1_FU_P8S3_1,others
C10_34_CI-7_FU_P11S4_1,others
C10_34_CI-9_FU_P4S2,others
C10_34_SR-6_LA_P2S23,others
C10_34_SR-6_LA_P3S2,others
C10_34_SR-7_LA_P14S4_14,others
C11_35_CI-1_FU_P8S3_1,others
C11_35_SR-6_LA_P3S2,others
C11_35_SR-7_LA_P14S4_14,others
C11_35_SR-9_LA_P7S4_7,others
C12_24_CI-1_LA_P12S3_2,others
C12_36_CI-7_FU_P11S4_1,others
C12_36_CI-7_LA_P9S3_9,others
C12_36_CI-9_FU_P4S2,others
C12_36_SR-9_LA_P7S4_7,others
C2_14_CI-1_LA_P12S3_2,others
C2_26_CI-1_FU_P8S3_1,others
C2_26_CI-7_LA_P9S3_9,others
C2_26_SR-6_LA_P2S23,others
C2_26_SR-6_LA_P3S2,others
C2_26_SR-7_LA_P14S4_14,others
C3_27_CI-1_FU_P8S3_1,others
C3_27_CI-5_FU_P6S3_6,others
C3_27_CI-7_FU_P11S4_1,others
C3_27_CI-9_FU_P4S2,others
C3_27_SR-6_LA_P2S23,others
C3_27_SR-7_LA_P14S4_14,others
C3_27_SR-9_LA_P7S4_7,others
C4_16_CI-1_LA_P12S3_2,others
C4_28_CI-7_FU_P11S4_1,others
C4_28_CI-7_LA_P9S3_9,others
C4_28_SR-7_LA_P14S4_14,others
C4_28_SR-9_LA_P7S4_7,others
C5_17_CI-1_LA_P12S3_2,others
C5_29_CI-1_FU_P8S3_1,others
C5_29_CI-7_FU_P11S4_1,others
C5_29_SR-6_LA_P3S2,others
C5_29_SR-7_LA_P14S4_14,others
C5_29_SR-9_LA_P7S4_7,others
C6_18_CI-1_LA_P12S3_2,others
C6_30_CI-1_FU_P8S3_1,others
C6_30_CI-5_FU_P6S3_6,others
C6_30_CI-7_FU_P11S4_1,others
